ECORF	chlor_aero	chlor_anaero	spec_aero	spec_anaero	trim_aero	trim_anaero	gent_aero	gent_anaero	nor_aero	nor_anaero	rif_aero	rif_anaero	vanc_aero	vanc_anaero	silver_aero	silver_anaero
emrY	1.64372988758	1.41932600441	1.96391429852	2.03932288016	1.41563957839	1.06162728401	2.07207325198	1.06162728401	1.96391429852	1.41932600441	0.969993090233	0.968937668681	0.745493176256	1.93116392669	1.41932600441	1.41932600441
emtA	1.1295895458	0.887311860112	1.46785288983	1.4739180728	0.887301104567	0.458198840676	1.5172119153	0.458198840676	1.46785288983	0.887311860112	0.450736668221	0.388655041917	0.310874585487	1.42455904733	0.887311860112	0.887311860112
endA	0.241907888632	0.122710328917	0.701150755676	0.700676808536	0.129217585631	-0.151033568735	0.8531040993	-0.151033568735	0.701150755676	0.122710328917	-0.195308013741	-0.488816093486	-0.685119320056	0.548723464911	0.122710328917	0.122710328917
eno	3.20641722006	2.22234929101	2.43731994069	3.22950231078	2.17950870681	0.749369210866	2.27889138802	0.749369210866	2.43731994069	2.22234929101	-0.775769749592	0.930026172574	2.12838281571	3.38793086345	2.22234929101	2.22234929101
entA	1.01102305301	0.808636993951	1.4407563442	1.34985264095	0.806510290773	0.311384987828	1.44177591683	0.311384987828	1.4407563442	0.808636993951	0.449261564667	0.296679772618	0.308636993951	1.34883306831	0.808636993951	0.808636993951
entB	1.3305327399	1.07130882772	1.7278793656	1.58081789662	1.0579639946	0.430108962373	1.63116489643	0.430108962373	1.7278793656	1.07130882772	0.653714262596	0.512514397246	0.696115772759	1.67753236579	1.07130882772	1.07130882772
entC	0.760665486606	0.547014689734	1.1672090574	1.10586684012	0.551035441986	0.0622549929613	1.17792474766	0.0622549929613	1.1672090574	0.547014689734	0.162677462787	0.0716030398163	0.0340637580125	1.09515114985	0.547014689734	0.547014689734
entD	1.49926653397	1.3140968359	1.92668551241	1.8649288093	1.31125331556	0.888721201615	1.97783879449	0.888721201615	1.92668551241	1.3140968359	0.964961076174	0.747495271784	0.733054711791	1.81377552722	1.3140968359	1.3140968359
entE	0.986340729976	0.749310012229	1.32157136558	1.34345069544	0.749008877876	0.339387079109	1.38559096084	0.339387079109	1.32157136558	0.749310012229	0.311673252246	0.261775381002	0.149085078001	1.27943110018	0.749310012229	0.749310012229
entF	0.970242277914	0.742262874326	1.3635764398	1.29057824457	0.739747979937	0.238476264474	1.35999209692	0.238476264474	1.3635764398	0.742262874326	0.346876855395	0.223023243681	0.248530051198	1.29416258745	0.742262874326	0.742262874326
entH	0.92816933152	0.760446889829	1.31707740529	1.3628174857	0.759170329606	0.431307300647	1.44777998642	0.431307300647	1.31707740529	0.760446889829	0.382159950433	0.262434900472	0.0420149589627	1.23211490457	0.760446889829	0.760446889829
entS	0.761319984949	0.514700574999	1.11586921384	1.0843338109	0.515797293795	0.0294910702738	1.125564891	0.0294910702738	1.11586921384	0.514700574999	0.0794711528996	0.0279835513961	0.00236954788185	1.07463813375	0.514700574999	0.514700574999
envC	1.20209758883	0.879161160085	1.44961187102	1.51582050485	0.900633619347	0.523413706759	1.52858805091	0.523413706759	1.44961187102	0.879161160085	0.397801668124	0.324653837749	0.212669518386	1.43684432496	0.879161160085	0.879161160085
envR	1.08077765896	0.772786610351	1.3160244644	1.39634400004	0.768250447568	0.348345476777	1.36589063769	0.348345476777	1.3160244644	0.772786610351	0.229579234443	0.313989101735	0.193334812676	1.34647782675	0.772786610351	0.772786610351
envY	1.30997870083	1.07137676793	1.66782338753	1.64975741733	1.07564526377	0.603218413158	1.69064472031	0.603218413158	1.66782338753	1.07137676793	0.638482660745	0.613195716345	0.541644297771	1.62693608456	1.07137676793	1.07137676793
envZ	1.48271782015	1.17963435815	1.77634411465	1.75050505703	1.17945989893	0.6260397351	1.73965752148	0.6260397351	1.77634411465	1.17963435815	0.664605741219	0.676303173077	0.73283747165	1.7871916502	1.17963435815	1.17963435815
epd	1.53892220494	1.27940258012	1.90227940606	1.82608767943	1.27601029019	0.730355010528	1.86822718317	0.730355010528	1.90227940606	1.27940258012	0.844168986445	0.752949397411	0.827217278309	1.86013990232	1.27940258012	1.27940258012
epmA	1.33476795286	0.914116825867	1.46711622221	1.56674150274	0.933923023717	0.438571626107	1.47555313149	0.438571626107	1.46711622221	0.914116825867	0.304796682629	0.367562123671	0.405777455293	1.55830459345	0.914116825867	0.914116825867
epmB	1.91442384759	1.34487355727	1.82730944557	2.02819170989	1.34984228904	0.518835208983	1.6906943591	0.518835208983	1.82730944557	1.34487355727	0.290843684344	0.672324085694	1.07657381769	2.16480679636	1.34487355727	1.34487355727
epmC	1.77159638931	1.53341575424	2.10061179304	2.12473078778	1.53392738453	1.11929892837	2.1588165391	1.11929892837	2.10061179304	1.53341575424	1.09320656212	1.07333768365	0.954645115746	2.06652604172	1.53341575424	1.53341575424
eptA	1.11048221722	0.931947266718	1.65262351513	1.35167860076	0.858928385609	0.240712448306	1.53211946538	0.240712448306	1.65262351513	0.931947266718	0.668912860884	0.19948136821	0.598815965306	1.47218265051	0.931947266718	0.931947266718
eptB	0.565841326414	0.356329947918	0.934661671553	0.937750959018	0.356329947918	-0.0352643575454	1.00929443699	-0.0352643575454	0.934661671553	0.356329947918	-0.040121934962	-0.156208656027	-0.259756773147	0.86311819358	0.356329947918	0.356329947918
eptC	0.096270731055	-0.101521837251	0.567978966872	0.374467405317	-0.130730180364	-0.683271203393	0.505984608234	-0.683271203393	0.567978966872	-0.101521837251	-0.414324079861	-0.724502283489	-0.50519929828	0.436461763955	-0.101521837251	-0.101521837251
era	3.24339889272	2.53209693024	2.95577921833	3.32743954345	2.54340393729	1.65222847933	2.83295305452	1.65222847933	2.95577921833	2.53209693024	1.24701418085	1.7812625558	2.28647289729	3.45026570725	2.53209693024	2.53209693024
erfK	0.963927512957	0.642951273304	1.19555080912	1.25407051971	0.642951273304	0.149920868783	1.19555080912	0.149920868783	1.19555080912	0.642951273304	0.0500180006484	0.239273812275	0.149920868783	1.25407051971	0.642951273304	0.642951273304
erpA	1.07643028226	0.819357968094	1.49282565932	1.34521009801	0.823888667509	0.179869993242	1.38619014364	0.179869993242	1.49282565932	0.819357968094	0.395916324972	0.354626956522	0.439557072789	1.45184561369	0.819357968094	0.819357968094
essD	0.33992543933	0.122137287083	0.811597070864	0.692013268854	0.167696798244	-0.414863003639	0.771983725289	-0.414863003639	0.811597070864	0.122137287083	-0.208461756192	-0.220727708781	-0.331308010722	0.731626614429	0.122137287083	0.122137287083
essQ	1.4787021928	1.11465976966	1.63322247657	1.75922412971	1.1032189161	0.659867417274	1.66070570618	0.659867417274	1.63322247657	1.11465976966	0.462035092793	0.68622094244	0.574061728239	1.7317409001	1.11465976966	1.11465976966
etk	1.05889111281	0.831579351031	1.45494654189	1.37621592522	0.827938748166	0.324609755552	1.44882820563	0.324609755552	1.45494654189	0.831579351031	0.440072870188	0.303533029844	0.341909086314	1.38233426148	0.831579351031	0.831579351031
etp	0.865800241906	0.714754242745	1.2337892385	1.34718378881	0.704950100432	0.451719836911	1.42106059903	0.451719836911	1.2337892385	0.714754242745	0.321118904738	0.228296718156	-0.129644913108	1.15991242828	0.714754242745	0.714754242745
eutA	1.54623405528	1.20783787884	1.79944788244	1.78122556618	1.20915691467	0.626702164387	1.74813042634	0.626702164387	1.79944788244	1.20783787884	0.664687955639	0.654098400807	0.789952576726	1.83254302229	1.20783787884	1.20783787884
eutB	0.780598657671	0.544860367111	1.1378256431	1.12213495076	0.548110288556	0.0853203648027	1.16571953219	0.0853203648027	1.1378256431	0.544860367111	0.116865518457	0.081323969426	0.00931881808022	1.09424106166	0.544860367111	0.544860367111
eutC	1.14076162405	0.950084934421	1.55275147153	1.51373881274	0.950476076246	0.521602249283	1.60481516481	0.521602249283	1.55275147153	0.950084934421	0.584582916457	0.441106310946	0.375211374669	1.46167511947	0.950084934421	0.950084934421
eutD	1.51185620992	1.3245478972	1.97206443601	1.85361937752	1.32009537228	0.814352002782	1.96342544029	0.814352002782	1.97206443601	1.3245478972	0.993194099467	0.806587153635	0.837093387679	1.86225837324	1.3245478972	1.3245478972
eutE	1.03916415402	0.820476064881	1.40565448073	1.40842426531	0.824716082719	0.393586435306	1.46121564924	0.393586435306	1.40565448073	0.820476064881	0.405023162469	0.364995604983	0.242691210648	1.3528630968	0.820476064881	0.820476064881
eutG	1.37169593166	1.09048736359	1.70043835707	1.64796644318	1.08834418447	0.546944555205	1.67115641082	0.546944555205	1.70043835707	1.09048736359	0.625970624264	0.552980971355	0.634396302982	1.67724838942	1.09048736359	1.09048736359
eutH	1.41133702326	1.17803173093	1.79015818888	1.73672580147	1.17761981651	0.687015004196	1.79596253641	0.687015004196	1.79015818888	1.17803173093	0.768317853752	0.673871658435	0.670763684352	1.73092145394	1.17803173093	1.17803173093
eutJ	1.06663627798	0.815351086106	1.42568408448	1.37764857545	0.817276417209	0.303103805145	1.41499725909	0.303103805145	1.42568408448	0.815351086106	0.377180319981	0.336022711827	0.332155282427	1.38833540084	0.815351086106	0.815351086106
eutK	1.13890820654	0.914116450523	1.50573097342	1.48926852856	0.914410660431	0.476353238173	1.54959539811	0.476353238173	1.50573097342	0.914116450523	0.503713089759	0.413435630161	0.34947494205	1.44540410388	0.914116450523	0.914116450523
eutL	1.32847805186	1.05508415302	1.65373173294	1.62709846711	1.05662951971	0.576944841732	1.6663570715	0.576944841732	1.65373173294	1.05508415302	0.609490896587	0.499834382385	0.536346800308	1.61447312856	1.05508415302	1.05508415302
eutM	0.431111028802	0.213320750737	0.795523631591	0.80036490829	0.216715181436	-0.208128768721	0.853822510248	-0.208128768721	0.795523631591	0.213320750737	-0.200497225816	-0.245707448505	-0.367662989095	0.742066029633	0.213320750737	0.213320750737
eutN	1.322691022	1.10420090318	1.74652000564	1.64618313567	1.10729111494	0.572989652909	1.72075485532	0.572989652909	1.74652000564	1.10420090318	0.728641058938	0.62816987663	0.638611919548	1.67194828599	1.10420090318	1.10420090318
eutP	1.43787417143	1.09850618319	1.70315706466	1.68511015482	1.11369608281	0.582295444341	1.691522175	0.582295444341	1.70315706466	1.09850618319	0.610364217674	0.488813978441	0.624739893134	1.69674504448	1.09850618319	1.09850618319
eutQ	1.12312237393	0.909682081546	1.53986359624	1.44295657034	0.902552406181	0.419050362837	1.54450250303	0.419050362837	1.53986359624	0.909682081546	0.547299511266	0.32600221678	0.404951916922	1.43831766355	0.909682081546	0.909682081546
eutR	1.08771588089	0.876016492755	1.46246976128	1.45703696688	0.87747438274	0.456892027753	1.52189387798	0.456892027753	1.46246976128	0.876016492755	0.474249887202	0.39081404847	0.288867426187	1.39761285017	0.876016492755	0.876016492755
eutS	1.07401149174	0.806359069814	1.40733673128	1.37369907097	0.806506471908	0.321189056574	1.41548763745	0.321189056574	1.40733673128	0.806359069814	0.365472110544	0.25679590325	0.295576394897	1.36554816481	0.806359069814	0.806359069814
eutT	0.724377486376	0.521565277744	1.06761392435	1.13755344263	0.518256586361	0.201653059867	1.19786829523	0.201653059867	1.06761392435	0.521565277744	0.104758783548	0.0201614782916	-0.214717060372	1.00729907176	0.521565277744	0.521565277744
evgA	0.926440245248	0.707826051634	1.2948193045	1.28454376225	0.709360600957	0.312440032703	1.3628226511	0.312440032703	1.2948193045	0.707826051634	0.313578104231	0.160905498885	0.0952386206298	1.21654041564	0.707826051634	0.707826051634
evgS	1.04214147616	0.804735262601	1.3960996906	1.39077421134	0.812797007126	0.423181258117	1.46899675504	0.423181258117	1.3960996906	0.804735262601	0.402039895012	0.228004640168	0.16883295487	1.3178771469	0.804735262601	0.804735262601
exbB	1.00977128793	0.788768394583	1.41086170218	1.33595438339	0.786097352344	0.291548157254	1.41185461014	0.291548157254	1.41086170218	0.788768394583	0.402602076271	0.268049417485	0.288768394583	1.33496147543	0.788768394583	0.788768394583
exbD	0.645678059348	0.345779174221	0.888172597061	0.970224478418	0.341210833665	-0.0877197600214	0.935029814472	-0.0877197600214	0.888172597061	0.345779174221	-0.208781686969	-0.0735288593365	-0.2225232899	0.923367261007	0.345779174221	0.345779174221
exoX	1.80322763692	1.52569970144	2.10064346946	2.11936174467	1.52625516936	1.08167246466	2.13660593286	1.08167246466	2.10064346946	1.52569970144	1.05158041528	1.01620702975	0.968842397075	2.08339928127	1.52569970144	1.52569970144
exuR	1.10193616668	0.895140997744	1.54090134715	1.41903917655	0.886334022848	0.36366504493	1.51732580047	0.36366504493	1.54090134715	0.895140997744	0.54190924486	0.352481138416	0.428403307144	1.44261472324	0.895140997744	0.895140997744
exuT	0.896086361958	0.700885932033	1.28838931666	1.27762413833	0.701006254382	0.301817736019	1.36153403779	0.301817736019	1.28838931666	0.700885932033	0.320441741279	0.186273977571	0.0866004338999	1.20447941721	0.700885932033	0.700885932033
fabA	0.0333630569004	0.0186963099213	0.509869377639	0.656683040692	0.00279566612355	-0.124455782657	0.796737000288	-0.124455782657	0.509869377639	0.0186963099213	-0.303638063501	-0.580342191151	-1.17926802824	0.369815418043	0.0186963099213	0.0186963099213
fabB	0.845151706492	1.2845708703	1.85715136614	1.8214988491	1.2971861723	1.1015069209	2.17907946103	1.1015069209	1.85715136614	1.2845708703	1.25021449525	0.36547269874	0.233024123815	1.49957075421	1.2845708703	1.2845708703
fabD	4.02764121775	3.16096404744	3.54373142063	4.16769517735	3.16096404744	3.0	3.62396375672	3.0	3.54373142063	3.16096404744	2.16096404744	2.90367746103	2.5	4.08746284125	3.16096404744	3.16096404744
fabF	0.0768710306842	0.0924008154326	0.615638752225	0.699553909555	0.0870369890093	-0.0927834095399	0.874735496479	-0.0927834095399	0.615638752225	0.0924008154326	-0.184755328508	-0.529280771172	-0.959313979395	0.4404571653	0.0924008154326	0.0924008154326
fabG	-0.0517688020542	-0.188249424924	0.374230616502	0.39846336117	-0.186798229538	-0.476179571731	0.522427117892	-0.476179571731	0.374230616502	-0.188249424924	-0.52728537748	-0.752450083245	-0.962696047931	0.25026685978	-0.188249424924	-0.188249424924
fabH	4.16096404744	3.41644500708	4.1120008371	4.20469546807	3.64270110943	2.62396375672	4.01118390651	2.62396375672	4.1120008371	3.41644500708	2.79248125036	2.5	3.28492780417	4.30551239865	3.41644500708	3.41644500708
fabI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fabR	1.08862128275	0.783081396796	1.40184020869	1.33113763377	0.779792728804	0.164561798146	1.32520058362	0.164561798146	1.40184020869	0.783081396796	0.275349838102	0.243173310012	0.387374707702	1.40777725883	0.783081396796	0.783081396796
fabZ	2.37580618507	2.24690730633	2.99976994179	2.73105287647	2.28322120638	1.90787135378	3.06253538283	1.90787135378	2.99976994179	2.24690730633	2.02885774893	1.37580618507	1.61539010341	2.66828743543	2.24690730633	2.24690730633
fadA	1.50846611697	1.26450275069	1.85965148864	1.84044799858	1.265822334	0.795555501656	1.88167907867	0.795555501656	1.85965148864	1.26450275069	0.828301641074	0.781457055741	0.733526505314	1.81842040854	1.26450275069	1.26450275069
fadB	1.29483140578	1.14979875859	1.74714331782	1.71478474472	1.15008662925	0.76985007029	1.83846997096	0.76985007029	1.74714331782	1.14979875859	0.823943099306	0.61809957162	0.508567088499	1.62345809158	1.14979875859	1.14979875859
fadD	0.834329414338	0.570996869413	1.17383678072	1.13646094268	0.569915081074	0.0709968694133	1.17325150887	0.0709968694133	1.17383678072	0.570996869413	0.125208099356	0.0459351297003	0.0727413624532	1.13704621453	0.570996869413	0.570996869413
fadE	1.10548906882	0.888068678847	1.46616913894	1.47829780103	0.889456592562	0.478421411162	1.53354384499	0.478421411162	1.46616913894	0.888068678847	0.472204420142	0.413624957459	0.287364980743	1.41092309497	0.888068678847	0.888068678847
fadH	1.16903933265	0.919767663903	1.4932344629	1.51259785501	0.921641179016	0.522427117892	1.55897642547	0.522427117892	1.4932344629	0.919767663903	0.485059718808	0.393940791369	0.309984475275	1.44685589244	0.919767663903	0.919767663903
fadI	0.89195608525	0.685456960858	1.2681913484	1.27743476719	0.690793398276	0.273798144667	1.33739522406	0.273798144667	1.2681913484	0.685456960858	0.281402127328	0.2350483607	0.0876815562992	1.20823089153	0.685456960858	0.685456960858
fadJ	2.18732964888	1.98483773157	2.64367704251	2.48859721396	1.96640855137	1.43101736998	2.60600448006	1.43101736998	2.64367704251	1.98483773157	1.64979817439	1.38978628988	1.53930491735	2.52626977642	1.98483773157	1.98483773157
fadK	0.46829321736	0.256069732534	0.864297430699	0.815304705595	0.255220007249	-0.202205620795	0.893446750981	-0.202205620795	0.864297430699	0.256069732534	-0.128623803395	-0.258876357333	-0.285074223035	0.786155385312	0.256069732534	0.256069732534
fadL	1.21114980461	0.945024206134	1.54723206849	1.5148240953	0.947261227547	0.476166345262	1.56560445913	0.476166345262	1.54723206849	0.945024206134	0.513210427	0.378064896584	0.416166457206	1.49645170466	0.945024206134	0.945024206134
fadM	0.434862890326	0.194776091369	0.854142469233	0.699547977705	0.181352787757	-0.367989349672	0.813682471541	-0.367989349672	0.854142469233	0.194776091369	-0.161051161449	-0.478122409786	-0.23374493171	0.740007975397	0.194776091369	0.194776091369
fadR	0.839691311702	0.659614004901	1.31771963791	1.19081041982	0.669900331976	0.2621284061	1.37395700254	0.2621284061	1.31771963791	0.659614004901	0.354319850703	-0.0470544233937	0.0484177942331	1.13457305519	0.659614004901	0.659614004901
fau	0.835757658043	0.665763624827	1.27756806619	1.21384027864	0.6626113364	0.250104542123	1.33575765804	0.250104542123	1.27756806619	0.665763624827	0.331222063884	0.103784108163	0.0765950041977	1.15565068678	0.665763624827	0.665763624827
fbaA	4.97764855557	3.33078887004	3.47152268018	4.98089057236	3.36491176246	1.23785559739	3.40236871728	1.23785559739	3.47152268018	3.33078887004	0.15997386538	1.30328447846	3.29836329787	5.05004453526	3.33078887004	3.33078887004
fbaB	1.50944294397	1.07380520778	1.63091623526	1.70471121269	1.08751293657	0.479703340197	1.58056923545	0.479703340197	1.63091623526	1.07380520778	0.407093340915	0.494810646721	0.666225045504	1.7550582125	1.07380520778	1.07380520778
fbp	0.978435641466	0.729339433438	1.31011024376	1.31945060081	0.73117996352	0.281289866494	1.34771069291	0.281289866494	1.31011024376	0.729339433438	0.274595579891	0.268197900592	0.17588183148	1.28185015166	0.729339433438	0.729339433438
fcl	1.41843427822	1.15414763483	1.74476592261	1.73389845556	1.15489518969	0.671472755893	1.75657772487	0.671472755893	1.74476592261	1.15414763483	0.689527283396	0.670176533585	0.637634507584	1.72208665329	1.15414763483	1.15414763483
fdhD	1.84035634635	1.51165949746	2.07189467811	2.13143008891	1.5159217703	1.07340102418	2.1085282441	1.07340102418	2.07189467811	1.51165949746	0.98210773729	0.993612867605	0.947497448974	2.09479652292	1.51165949746	1.51165949746
fdhE	2.18410255381	1.94007013154	2.53471777314	2.51138653792	1.93985538885	1.47657104701	2.55859433886	1.47657104701	2.53471777314	1.94007013154	1.51140274597	1.43396988574	1.40686951867	2.48750997219	1.94007013154	1.94007013154
fdhF	0.78203048616	0.58049927162	1.18956666662	1.15940519886	0.592242951195	0.132296216682	1.23086333271	0.132296216682	1.18956666662	0.58049927162	0.200566273481	0.143567501008	0.0278227715464	1.11810853277	0.58049927162	0.58049927162
fdnG	1.58021093175	1.34253865163	1.96648624272	1.88512951643	1.33750444916	0.82639388265	1.95462820824	0.82639388265	1.96648624272	1.34253865163	0.942965066538	0.792694240007	0.861164349276	1.89698755091	1.34253865163	1.34253865163
fdnH	1.14345258668	0.942558785692	1.55644979831	1.51327617879	0.951507685187	0.48496541711	1.58947862999	0.48496541711	1.55644979831	0.942558785692	0.567854999267	0.490015712094	0.400314850456	1.48024734711	0.942558785692	0.942558785692
fdnI	0.811245765801	0.562807409258	1.15819163819	1.13467823562	0.56258451561	0.105131322079	1.18572732943	0.105131322079	1.15819163819	0.562807409258	0.135261561743	0.0321479702221	0.0208315200914	1.10714254438	0.562807409258	0.562807409258
fdoG	1.24869973442	0.974102488027	1.58343023738	1.54613191376	0.980811664143	0.435867075097	1.55398339285	0.435867075097	1.58343023738	0.974102488027	0.489218588737	0.529639178222	0.513031148293	1.57557875828	0.974102488027	0.974102488027
fdoH	1.09028612282	0.858312572941	1.59286721217	1.27023409536	0.777976228839	-0.00603641615029	1.37874871365	-0.00603641615029	1.59286721217	0.858312572941	0.522099901955	0.111196210668	0.608098077686	1.48435259388	0.858312572941	0.858312572941
fdoI	1.09259690169	0.906199608182	1.53899341181	1.43949639807	0.899475126222	0.427141648701	1.5531843125	0.427141648701	1.53899341181	0.906199608182	0.56789314922	0.354242096657	0.386932307473	1.42530549739	0.906199608182	0.906199608182
fdrA	0.953005384682	0.749715780313	1.35692064159	1.3067286383	0.748217088165	0.304276641503	1.39437849498	0.304276641503	1.35692064159	0.749715780313	0.376681879676	0.223723991227	0.196258178355	1.26927078492	0.749715780313	0.749715780313
fdx	1.96125535959	1.44379303597	1.93865018249	2.13781023465	1.44379303597	0.857635261533	1.89462209415	0.857635261533	1.93865018249	1.44379303597	0.586157774434	0.914364286425	1.02928613437	2.18183832299	1.44379303597	1.44379303597
feaB	0.900566816297	0.614517728919	1.24099928059	1.15418241504	0.610682222242	0.00701128343343	1.16694996109	0.00701128343343	1.24099928059	0.614517728919	0.1386992397	0.088321383843	0.214530033073	1.22823173454	0.614517728919	0.614517728919
feaR	1.68574351077	1.41891307239	2.0289478585	1.97652946653	1.41780671723	0.91385096375	2.02414419467	0.91385096375	2.0289478585	1.41891307239	0.98595952018	0.855331253155	0.928931949005	1.98133313037	1.41891307239	1.41891307239
fecA	1.38768410282	1.14903921396	1.76815554265	1.70043971814	1.14727659005	0.636433932559	1.75842936131	0.636433932559	1.76815554265	1.14903921396	0.737768551022	0.636433932559	0.66365782457	1.71016589947	1.14903921396	1.14903921396
fecB	1.43048701944	1.1820908574	1.79410404752	1.73697545789	1.17955357696	0.683517855929	1.79410404752	0.683517855929	1.79410404752	1.1820908574	0.764043448652	0.638005769081	0.683517855929	1.73697545789	1.1820908574	1.1820908574
fecC	1.15935572334	0.920136870125	1.51015582658	1.50760121846	0.925473710061	0.464144369412	1.54341429171	0.464144369412	1.51015582658	0.920136870125	0.479018660565	0.475213858046	0.374937007274	1.47434275333	0.920136870125	0.920136870125
fecD	1.3959954437	1.11598860632	1.71050984691	1.6944860321	1.11808710657	0.600561711562	1.69907477225	0.600561711562	1.71050984691	1.11598860632	0.624114470773	0.647302112696	0.632391030173	1.70592110676	1.11598860632	1.11598860632
fecE	0.943214391305	0.694732772276	1.30316043171	1.25472966208	0.693400555647	0.19592017587	1.30316043171	0.19592017587	1.30316043171	0.694732772276	0.267465177003	0.178139583259	0.19592017587	1.25472966208	0.694732772276	0.694732772276
fecI	1.29315943625	1.10773307522	1.75867255406	1.62366780671	1.09616198202	0.589535956587	1.74372181121	0.589535956587	1.75867255406	1.10773307522	0.783786196993	0.553461063709	0.630474460114	1.63861854957	1.10773307522	1.10773307522
fecR	1.2355061244	0.95429644542	1.53619371905	1.54588773547	0.957142511782	0.463313406835	1.54194808876	0.463313406835	1.53619371905	0.95429644542	0.449125473309	0.509465458995	0.447458976971	1.54013336576	0.95429644542	0.95429644542
feoA	0.384824517017	0.186646055013	0.813328590942	0.71820281296	0.180822563305	-0.298167120465	0.818772749014	-0.298167120465	0.813328590942	0.186646055013	-0.162526095057	-0.350335450373	-0.313353944987	0.712758654888	0.186646055013	0.186646055013
feoB	1.6571044002	1.41260026338	1.97357640602	2.01880234802	1.41166969238	1.00925854707	2.04437177251	1.00925854707	1.97357640602	1.41260026338	0.952723890106	0.954596051852	0.804085645094	1.94800698153	1.41260026338	1.41260026338
feoC	1.48062584091	1.26023577248	1.90878672651	1.76808025894	1.2447725793	0.70946675925	1.87130569767	0.70946675925	1.90878672651	1.26023577248	0.905625470639	0.658697746019	0.820662969918	1.80556128778	1.26023577248	1.26023577248
fepA	0.973821885971	0.762248289263	1.34673358681	1.34320021082	0.762440505814	0.353499823024	1.4122773437	0.353499823024	1.34673358681	0.762248289263	0.362155575944	0.257177284053	0.160672976775	1.27765645392	0.762248289263	0.762248289263
fepB	1.34067292133	1.09753691902	1.73447555111	1.62569446177	1.08841074128	0.542613328601	1.69703194529	0.542613328601	1.73447555111	1.09753691902	0.700907629638	0.527194626639	0.65250393254	1.66313806759	1.09753691902	1.09753691902
fepC	0.937471935197	0.699243872622	1.29077671121	1.28079815329	0.702509371727	0.241378331071	1.32143488687	0.241378331071	1.29077671121	0.699243872622	0.264595718444	0.236699303721	0.157374431847	1.25013997763	0.699243872622	0.699243872622
fepD	1.0959534904	0.884013802386	1.48902015235	1.45979895029	0.891163872339	0.429829040119	1.52439848212	0.429829040119	1.48902015235	0.884013802386	0.489102038199	0.429829040119	0.33719626633	1.42442062052	0.884013802386	0.884013802386
fepE	1.22754316767	0.953217994345	1.52353875634	1.55157943996	0.95553313579	0.538660273947	1.57640838311	0.538660273947	1.52353875634	0.953217994345	0.490218285067	0.432508472091	0.366092530923	1.49870981319	0.953217994345	0.953217994345
fepG	0.95530945003	0.731797945035	1.32241935038	1.31215735745	0.733981788925	0.292597242127	1.3673350555	0.292597242127	1.32241935038	0.731797945035	0.316873165113	0.255116213286	0.167382954863	1.26724165234	0.731797945035	0.731797945035
fes	1.26110239477	0.987450404224	1.6300141307	1.51701629282	0.982172932403	0.417538919397	1.58838637888	0.417538919397	1.6300141307	0.987450404224	0.580057840457	0.342086134603	0.55646547967	1.55864404464	0.987450404224	0.987450404224
ffh	5.04255178419	3.76178097803	3.98192970387	5.0562921524	3.7928985761	2.46929972767	3.88849063651	2.46929972767	3.98192970387	3.76178097803	1.5	2.55773860871	3.67681847731	5.14973121976	3.76178097803	3.76178097803
ffs	6.50744612104	5.66992500144	6.06335223642	6.56697245686	5.7073426179	4.75488750216	5.95099909283	4.75488750216	6.06335223642	5.66992500144	4.29248125036	4.85454190628	5.4624062518	6.67932560045	5.66992500144	5.66992500144
fhlA	1.31022144022	1.07492026376	1.68612236127	1.6377966147	1.07662974567	0.582299842396	1.69087031696	0.582299842396	1.68612236127	1.07492026376	0.658575436877	0.589741960939	0.569335609901	1.63304865902	1.07492026376	1.07492026376
fhuA	1.40082393883	1.14720097162	1.77846370539	1.6881156163	1.14433496635	0.584928422652	1.7335301054	0.584928422652	1.77846370539	1.14720097162	0.720286295693	0.635111901917	0.707854119733	1.73304921629	1.14720097162	1.14720097162
fhuB	1.04635094608	0.806826435045	1.37212766543	1.40859821621	0.805987169966	0.405116205365	1.443345416	0.405116205365	1.37212766543	0.806826435045	0.358805865338	0.332143643205	0.194674480587	1.33738046563	0.806826435045	0.806826435045
fhuC	1.71264154232	1.44425320655	2.01501967337	2.04234776726	1.44457949645	1.0212863552	2.06586292349	1.0212863552	2.01501967337	1.44425320655	0.978246625389	0.937373305484	0.860901936164	1.99150451714	1.44425320655	1.44425320655
fhuD	1.29447548799	1.0461872318	1.64900860277	1.61105153636	1.04515721664	0.563295089471	1.65996202938	0.563295089471	1.64900860277	1.0461872318	0.618156906168	0.52567214224	0.531024963373	1.60009810976	1.0461872318	1.0461872318
fhuE	1.04655021622	0.763789646071	1.31384901767	1.38134709181	0.760459920423	0.35496451892	1.37636980973	0.35496451892	1.31384901767	0.763789646071	0.257526097133	0.296532640074	0.161892044842	1.31882629975	0.763789646071	0.763789646071
fhuF	0.915632257689	0.698461938852	1.35335970872	1.21329935009	0.687045494649	0.131917822221	1.30443604702	0.131917822221	1.35335970872	0.698461938852	0.338515898448	0.1541148819	0.264444608956	1.26222301178	0.698461938852	0.698461938852
fic	1.47099879965	1.1442220399	1.74017719143	1.72050674561	1.14718968008	0.594089978161	1.70914670736	0.594089978161	1.74017719143	1.1442220399	0.630738516098	0.578334491788	0.695856675204	1.75153722968	1.1442220399	1.1442220399
